SYSTEM,RTE,SEC,MP,DATE,TIME,SEVERITY,LOCATION,ROAD_DESC,VEHICLES,CONTOUR,CONDITION,LIGHTING,LATITUDE,LONGITUDE,AGE_1,SEX_1,DRIVER_1
INTERSTATE,70,A,244.5,1/22/2016,1720.0,PDO,ON,NON-INTERSECTION,4,CURVE ON-GRADE,DRY,DAWN OR DUSK,39.744354,-105.43495,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.0,1/23/2016,914.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.709078,-105.319309,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.89,1/23/2016,1645.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.71335,-105.193172,43,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.0,1/24/2016,830.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.709078,-105.319309,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,250.0,1/25/2016,1545.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.710096,-105.350063,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.65,1/27/2016,1415.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.73104,-105.170181,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.49,1/27/2016,1626.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.720089,-105.187088,47,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.0,1/29/2016,1750.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.737695,-105.431191,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.8,1/29/2016,1955.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.715081,-105.370542,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.3,1/30/2016,950.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,SNOWY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.733953,-105.428168,31,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,290.85,1/30/2016,1220.0,FAT,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739722,-104.685167,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,291.0,1/30/2016,2232.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SNOWY,DARK-UNLIGHTED,39.740037,-104.682376,29,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,250.0,1/31/2016,1500.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,SNOWY,DAYLIGHT,39.710096,-105.350063,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,1/31/2016,1530.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.724894,-105.179757,48,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.5,1/31/2016,1940.0,INJ,OFF RIGHT,NON-INTERSECTION,3,STRAIGHT ON-GRADE,SNOWY,DARK-LIGHTED,39.708499,-105.196871,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,1/31/2016,2125.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,SNOWY,DARK-UNLIGHTED,39.739801,-105.159144,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,294.0,2/1/2016,750.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.739888,-104.627854,70,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,299.67,2/1/2016,849.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.738526,-104.520528,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.0,2/1/2016,915.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SNOWY,DAYLIGHT,39.714575,-105.192224,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.0,2/1/2016,1139.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SNOWY,DAYLIGHT,39.709078,-105.319309,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.6,2/1/2016,1200.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SNOWY,DAYLIGHT,39.744653,-105.487463,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.13,2/1/2016,1235.0,PDO,UNKNOWN,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.74207,-105.494139,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.97,2/1/2016,1548.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SNOWY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.725976,-105.421097,62,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.1,2/1/2016,1618.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SNOWY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.744145,-105.478912,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,154.5,2/1/2016,2128.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SNOWY,DARK-UNLIGHTED,39.711777,-106.701514,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.0,2/3/2016,1700.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,SNOWY,DAWN OR DUSK,39.746291,-105.460542,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.01,2/4/2016,1245.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740129,-104.718362,64,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.8,2/4/2016,1930.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.71234,-105.193936,29,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.2,2/6/2016,1410.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.723687,-105.416864,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.2,2/6/2016,2045.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DARK-LIGHTED,39.745138,-105.440266,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.7,2/7/2016,1115.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.72674,-105.693887,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.2,2/7/2016,1440.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.742533,-105.493155,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.61,2/8/2016,1655.0,PDO,OFF RIGHT,RAMP,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.721236,-105.185393,93,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,2/10/2016,1108.0,INJ,ON,NON-INTERSECTION,4,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743855,-105.480957,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.63,2/10/2016,1739.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.740392,-105.158404,45,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,231.01,2/12/2016,1625.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.749985,-105.666839,53,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,293.4,2/12/2016,2309.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.737908,-104.637727,26,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,289.28,2/13/2016,1020.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740138,-104.713883,44,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,2/15/2016,1405.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,230.75,2/15/2016,1500.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.748276,-105.671134,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.5,2/15/2016,1853.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAWN OR DUSK,39.745222,-105.47048,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.8,2/16/2016,100.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.715081,-105.370542,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.76,2/16/2016,1600.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.711888,-105.194267,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,2/18/2016,1315.0,PDO,ON,AT INTERSECTION,2,HILLCREST,DRY,DAYLIGHT,39.739801,-105.159144,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,2/20/2016,851.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.743855,-105.480957,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.0,2/20/2016,900.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.719178,-105.402112,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.3,2/20/2016,1042.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.718021,-105.18943,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,2/20/2016,1500.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743855,-105.480957,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.48,2/23/2016,1.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SLUSHY,DAWN OR DUSK,39.738944,-105.160224,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,316.25,2/24/2016,1741.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,UNKNOWN,39.714008,-104.217086,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.5,2/25/2016,945.0,PDO,OFF LEFT,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.740321,-105.504953,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,2/27/2016,1540.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741215,-105.495956,50,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,231.0,2/28/2016,1610.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.749919,-105.667004,52,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,231.0,2/28/2016,1805.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.749919,-105.667004,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.0,2/29/2016,830.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.743543,-105.532325,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,287.83,2/29/2016,1550.0,INJ,ON,AT INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.744016,-104.738917,41,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,289.16,3/3/2016,1120.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740135,-104.715894,64,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,3/3/2016,2115.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.741308,-105.513778,36,F,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,291.22,3/4/2016,1530.0,PDO,ON,AT INTERSECTION,2,HILLCREST,DRY,DAYLIGHT,39.739997,-104.678346,16,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.64,3/4/2016,1545.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.730629,-105.172304,39,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.0,3/5/2016,1714.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.715445,-105.383667,58,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,310.35,3/6/2016,1045.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.733874,-104.321313,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.2,3/7/2016,1335.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.74785,-105.546198,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,294.7,3/7/2016,1949.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.739985,-104.614153,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.22,3/8/2016,1636.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.740676,-104.733128,34,F,ALCOHOL INVOLVED
INTERSTATE,70,A,261.7,3/8/2016,1918.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.731516,-105.169581,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.0,3/9/2016,820.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.725703,-105.420643,68,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.98,3/9/2016,915.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.725885,-105.420945,28,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.26,3/9/2016,1645.0,PDO,OFF AT TEE,RAMP,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.745563,-105.439217,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.6,3/11/2016,430.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.74012,-104.708021,18,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.83,3/11/2016,545.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740106,-104.703808,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,291.14,3/11/2016,740.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740014,-104.679811,83,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.0,3/11/2016,1735.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.746291,-105.460542,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,296.0,3/14/2016,747.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739718,-104.58886,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,227.5,3/14/2016,2145.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,ICY,DARK-UNLIGHTED,39.709494,-105.697829,0,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,154.2,3/15/2016,330.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DARK-UNLIGHTED,39.711053,-106.706908,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.03,3/15/2016,2345.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,ICY W/VIS ICY ROAD TREATMENT,DARK-UNLIGHTED,39.749361,-105.548535,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.5,3/17/2016,1215.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.741475,-105.522983,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,3/18/2016,35.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,SNOWY,DARK-LIGHTED,39.741308,-105.513778,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.76,3/18/2016,1200.0,INJ,ON,NON-INTERSECTION,4,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.711888,-105.194267,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.0,3/18/2016,1259.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.714575,-105.192224,61,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,3/18/2016,1341.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.743855,-105.480957,54,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,3/18/2016,1455.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.743855,-105.480957,29,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,3/18/2016,1500.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.743855,-105.480957,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,3/18/2016,1530.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.743855,-105.480957,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.5,3/18/2016,1540.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.745222,-105.47048,36,M,NO IMPAIRMENT SUSPECTED
